adm2_code,adm1_code,year,yield,area_harvested_obs,phen_gup,phen_dor
US08063,US08,2006,121.0,154500.0,98,282
US08063,US08,2007,125.0,142500.0,98,282
US08063,US08,2008,100.0,168000.0,98,282
US08063,US08,2010,136.69999999999933,194800.0,98,282
US08063,US08,2011,110.80000000000014,219900.0,98,282
US08063,US08,2012,89.29999999999949,133500.0,98,282
US08063,US08,2013,95.7000000000003,161400.0,98,282
US08063,US08,2014,102.5999999999993,154700.0,98,282
US08063,US08,2015,121.69999999999962,160400.0,98,282
US08063,US08,2016,116.69999999999972,193600.0,98,282
US08063,US08,2017,133.6999999999994,216500.0,98,282
US08063,US08,2018,,,98,282
US08069,US08,2004,136.5,5100.0,124,304
US08069,US08,2005,153.0,6900.0,124,304
US08069,US08,2007,150.0,9400.0,124,304
US08069,US08,2010,184.30000000000123,8300.0,124,304
US08069,US08,2012,133.0,6200.0,124,304
US08069,US08,2014,146.59999999999906,8700.0,124,304
US08069,US08,2015,130.0,8500.0,124,304
US08069,US08,2016,101.20000000000012,10100.0,124,304
US08069,US08,2018,,,124,304
US08073,US08,2003,39.0,20000.0,93,257
US08073,US08,2004,75.0,20900.0,93,257
US08073,US08,2005,67.0,22200.0,93,257
US08073,US08,2006,64.0,11400.0,93,257
US08073,US08,2007,65.5,37300.0,93,257
US08073,US08,2008,39.0,28000.0,93,257
US08073,US08,2010,59.79999999999959,36100.0,93,257
US08073,US08,2011,46.600000000000186,47300.0,93,257
US08073,US08,2012,27.5,27200.0,93,257
US08073,US08,2013,32.600000000000215,27300.0,93,257
US08073,US08,2014,62.79999999999958,19120.0,93,257
US08073,US08,2015,73.79999999999953,17200.0,93,257
US08073,US08,2016,64.20000000000043,22800.0,93,257
US08073,US08,2018,,,93,257
US08075,US08,2003,110.5,65000.0,125,306
US08075,US08,2004,122.0,65000.0,125,306
US08075,US08,2005,139.5,58700.0,125,306
US08075,US08,2006,130.0,60500.0,125,306
US08075,US08,2007,141.0,69700.0,125,306
US08075,US08,2008,138.0,70400.0,125,306
US08075,US08,2009,151.0,70000.0,125,306
US08075,US08,2010,166.0,77900.0,125,306
US08075,US08,2011,134.5999999999991,89200.0,125,306
US08075,US08,2012,130.09999999999914,88500.0,125,306
US08075,US08,2013,129.90000000000086,79500.0,125,306
US08075,US08,2014,148.90000000000094,80800.0,125,306
US08075,US08,2015,143.40000000000092,68600.0,125,306
US08075,US08,2018,,,125,306
US08087,US08,2003,159.0,55000.0,120,303
US08087,US08,2004,176.0,55000.0,120,303
US08087,US08,2005,184.0,52600.0,120,303
US08087,US08,2006,198.0,47300.0,120,303
US08087,US08,2007,158.0,45400.0,120,303
US08087,US08,2008,164.0,39000.0,120,303
US08087,US08,2011,163.09999999999903,59600.0,120,303
US08087,US08,2012,180.6999999999988,42900.0,120,303
US08087,US08,2013,168.599999999999,47600.0,120,303
US08087,US08,2014,162.199999999999,48800.0,120,303
US08087,US08,2015,157.59999999999906,28700.0,120,303
US08087,US08,2017,184.80000000000123,53900.0,120,303
US08087,US08,2018,,,120,303
US08089,US08,2005,180.5,7200.0,100,318
US08089,US08,2007,184.5,9600.0,100,318
US08089,US08,2008,186.0,14400.0,100,318
US08089,US08,2010,190.19999999999874,12300.0,100,318
US08089,US08,2011,174.80000000000115,14300.0,100,318
US08089,US08,2012,148.09999999999906,5400.0,100,318
US08089,US08,2014,191.80000000000132,9400.0,100,318
US08089,US08,2016,187.69999999999874,12200.0,100,318
US08089,US08,2017,171.69999999999888,12700.0,100,318
US08089,US08,2018,,,100,318
US08095,US08,2003,124.5,115000.0,125,295
US08095,US08,2004,127.0,106000.0,125,295
US08095,US08,2005,144.0,103100.0,125,295
US08095,US08,2006,141.0,93000.0,125,295
US08095,US08,2007,141.0,95500.0,125,295
US08095,US08,2008,152.0,105800.0,125,295
US08095,US08,2010,157.59999999999906,109900.0,125,295
US08095,US08,2011,135.0,120100.0,125,295
US08095,US08,2012,125.19999999999955,97300.0,125,295
US08095,US08,2013,122.1999999999996,108800.0,125,295
US08095,US08,2014,154.59999999999906,110500.0,125,295
US08095,US08,2015,148.5,100500.0,125,295
US08095,US08,2016,142.90000000000092,108100.0,125,295
US08095,US08,2017,148.59999999999906,127100.0,125,295
US08095,US08,2018,,,125,295
US08099,US08,2004,134.5,5400.0,94,289
US08099,US08,2005,122.0,19500.0,94,289
US08099,US08,2006,145.0,8100.0,94,289
US08099,US08,2007,111.5,37400.0,94,289
US08099,US08,2008,131.0,26500.0,94,289
US08099,US08,2010,152.0,28100.0,94,289
US08099,US08,2011,128.40000000000086,20500.0,94,289
US08099,US08,2012,158.5,11000.0,94,289
US08099,US08,2018,,,94,289
US08115,US08,2003,130.5,42000.0,121,298
US08115,US08,2004,129.5,41500.0,121,298
US08115,US08,2005,147.0,44000.0,121,298
US08115,US08,2006,155.0,39500.0,121,298
US08115,US08,2007,170.5,38100.0,121,298
US08115,US08,2010,150.30000000000086,58200.0,121,298
US08115,US08,2011,132.0,55300.0,121,298
US08115,US08,2012,110.09999999999924,55200.0,121,298
US08115,US08,2013,117.4000000000008,53000.0,121,298
US08115,US08,2014,149.80000000000086,54900.0,121,298
US08115,US08,2015,135.0,50600.0,121,298
US08115,US08,2016,122.1999999999996,54900.0,121,298
US08115,US08,2017,140.5,65800.0,121,298
US08115,US08,2018,,,121,298
US08121,US08,2003,81.5,55000.0,106,290
US08121,US08,2004,100.5,51000.0,106,290
US08121,US08,2005,87.5,50600.0,106,290
US08121,US08,2006,111.0,39500.0,106,290
US08121,US08,2007,106.5,54500.0,106,290
US08121,US08,2008,78.0,52400.0,106,290
US08121,US08,2010,104.5,84900.0,106,290
US08121,US08,2011,79.79999999999951,91300.0,106,290
US08121,US08,2012,66.5999999999997,58100.0,106,290
US08121,US08,2014,108.59999999999926,76200.0,106,290
US08121,US08,2017,79.5,130600.0,106,290
US08121,US08,2018,,,106,290
US08123,US08,2003,131.5,55000.0,123,304
US08123,US08,2004,160.5,56000.0,123,304
US08123,US08,2005,171.5,55900.0,123,304
US08123,US08,2006,172.5,65700.0,123,304
US08123,US08,2007,151.5,95100.0,123,304
US08123,US08,2008,168.0,73400.0,123,304
US08123,US08,2009,176.0,83000.0,123,304
US08123,US08,2010,194.5,93700.0,123,304
US08123,US08,2011,183.5999999999991,110500.0,123,304
US08123,US08,2012,178.6999999999988,96600.0,123,304
US08123,US08,2013,162.199999999999,65700.0,123,304
US08123,US08,2014,169.5,63000.0,123,304
US08123,US08,2015,175.80000000000115,60700.0,123,304
US08123,US08,2016,157.40000000000094,73500.0,123,304
US08123,US08,2017,175.40000000000103,60400.0,123,304
US08123,US08,2018,,,123,304
US08125,US08,2003,183.0,230000.0,126,296
US08125,US08,2004,184.5,236700.0,126,296
US08125,US08,2005,194.0,207400.0,126,296
US08125,US08,2006,218.5,216000.0,126,296
US08125,US08,2007,193.0,220000.0,126,296
US08125,US08,2008,181.0,224200.0,126,296
US08125,US08,2009,176.0,183200.0,126,296
US08125,US08,2010,189.5,225400.0,126,296
US08125,US08,2011,177.5,247900.0,126,296
US08125,US08,2012,189.30000000000126,223000.0,126,296
US08125,US08,2013,186.80000000000123,220500.0,126,296
US08125,US08,2014,196.9000000000004,208500.0,126,296
US08125,US08,2015,193.19999999999868,202000.0,126,296
US08125,US08,2016,183.5,213400.0,126,296
US08125,US08,2017,194.40000000000052,230800.0,126,296
US08125,US08,2018,,,126,296
US10001,US10,2003,116.80000000000028,42000.0,92,293
US10001,US10,2004,145.0,45000.0,92,293
US10001,US10,2005,151.59999999999906,43400.0,92,293
US10001,US10,2006,151.59999999999906,47900.0,92,293
US10001,US10,2007,94.20000000000034,57200.0,92,293
US10001,US10,2008,111.0,47500.0,92,293
US10001,US10,2009,153.0,50400.0,92,293
US10001,US10,2010,120.40000000000082,53600.0,92,293
US10001,US10,2011,128.69999999999948,54000.0,92,293
US10001,US10,2012,108.0,51600.0,92,293
US10001,US10,2013,171.400000000001,50300.0,92,293
US10001,US10,2014,200.40000000000032,51000.0,92,293
US10001,US10,2015,196.80000000000135,50400.0,92,293
US10001,US10,2016,181.8000000000012,50300.0,92,293
US10001,US10,2017,190.30000000000126,53000.0,92,293
US10001,US10,2018,,,92,293
US10003,US10,2003,116.0,20000.0,96,298
US10003,US10,2004,145.8000000000008,16800.0,96,298
US10003,US10,2005,151.0,18700.0,96,298
US10003,US10,2006,154.59999999999906,17900.0,96,298
US10003,US10,2007,122.80000000000042,22800.0,96,298
US10003,US10,2008,101.0,17000.0,96,298
US10003,US10,2009,140.0,19200.0,96,298
US10003,US10,2010,112.09999999999924,22500.0,96,298
US10003,US10,2011,120.90000000000082,22000.0,96,298
US10003,US10,2012,132.0,20400.0,96,298
US10003,US10,2013,158.0,20200.0,96,298
US10003,US10,2014,190.69999999999874,16200.0,96,298
US10003,US10,2015,186.40000000000074,16900.0,96,298
US10003,US10,2016,161.5,17400.0,96,298
US10003,US10,2017,172.30000000000112,17200.0,96,298
US10003,US10,2018,,,96,298
US10005,US10,2003,127.0,100000.0,100,293
US10005,US10,2004,156.59999999999906,91200.0,100,293
US10005,US10,2005,137.30000000000067,91900.0,100,293
US10005,US10,2006,139.9000000000009,95200.0,100,293
US10005,US10,2007,96.40000000000066,105000.0,100,293
US10005,US10,2008,137.0,87500.0,100,293
US10005,US10,2009,142.0,93400.0,100,293
US10005,US10,2010,110.90000000000076,96900.0,100,293
US10005,US10,2011,132.5,106000.0,100,293
US10005,US10,2012,148.69999999999916,106000.0,100,293
US10005,US10,2013,165.0,103500.0,100,293
US10005,US10,2014,201.3000000000014,100800.0,100,293
US10005,US10,2015,190.5,96700.0,100,293
US10005,US10,2016,165.40000000000097,96300.0,100,293
US10005,US10,2017,191.19999999999874,100800.0,100,293
US10005,US10,2018,,,100,293
US13007,US13,2003,160.0,7500.0,98,309
US13007,US13,2004,148.0,8000.0,98,309
US13007,US13,2005,155.0,6200.0,98,309
US13007,US13,2006,176.0,5600.0,98,309
US13007,US13,2007,174.0,11200.0,98,309
US13007,US13,2008,166.0,9300.0,98,309
US13007,US13,2009,169.0,9700.0,98,309
US13007,US13,2010,189.0,7100.0,98,309
US13007,US13,2011,231.3000000000016,7900.0,98,309
US13007,US13,2012,218.3999999999998,9500.0,98,309
US13007,US13,2013,188.5,14300.0,98,309
US13007,US13,2014,174.90000000000103,9800.0,98,309
US13007,US13,2015,180.400000000001,8500.0,98,309
US13007,US13,2016,184.59999999999917,9100.0,98,309
US13007,US13,2017,195.0999999999995,6100.0,98,309
US13007,US13,2018,,,98,309
US13033,US13,2003,138.0,7000.0,80,291
US13033,US13,2004,127.0,7400.0,80,291
US13033,US13,2007,139.0,14500.0,80,291
US13033,US13,2008,199.0,10000.0,80,291
US13033,US13,2009,130.0,14500.0,80,291
US13033,US13,2010,173.5,6750.0,80,291
US13033,US13,2011,191.0,7700.0,80,291
US13033,US13,2012,213.0,10800.0,80,291
US13033,US13,2013,191.0999999999994,15100.0,80,291
US13033,US13,2014,192.80000000000132,11000.0,80,291
US13033,US13,2015,188.4000000000007,11600.0,80,291
US13033,US13,2016,186.80000000000123,14500.0,80,291
US13033,US13,2017,203.1999999999986,8500.0,80,291
US13033,US13,2018,,,80,291
US13037,US13,2003,175.0,5300.0,85,306
US13037,US13,2007,143.0,12000.0,85,306
US13037,US13,2008,182.0,10100.0,85,306
US13037,US13,2009,184.0,12500.0,85,306
US13037,US13,2010,167.0,9900.0,85,306
US13037,US13,2011,236.60000000000065,9350.0,85,306
US13037,US13,2012,225.0,10400.0,85,306
US13037,US13,2013,208.30000000000143,13900.0,85,306
US13037,US13,2014,192.0,8900.0,85,306
US13037,US13,2015,223.0,9200.0,85,306
US13037,US13,2016,197.19999999999865,9600.0,85,306
US13037,US13,2017,220.5,8300.0,85,306
US13037,US13,2018,,,85,306
US13069,US13,2003,125.0,6500.0,92,306
US13069,US13,2004,119.0,5600.0,92,306
US13069,US13,2006,110.0,5700.0,92,306
US13069,US13,2007,109.0,9000.0,92,306
US13069,US13,2008,126.0,5900.0,92,306
US13069,US13,2013,170.69999999999888,11500.0,92,306
US13069,US13,2014,134.6999999999994,5650.0,92,306
US13069,US13,2016,162.90000000000097,5800.0,92,306
US13087,US13,2003,140.0,12000.0,87,281
US13087,US13,2004,139.0,11500.0,87,281
US13087,US13,2005,140.0,6000.0,87,281
US13087,US13,2007,170.0,14000.0,87,281
US13087,US13,2008,154.0,10100.0,87,281
US13087,US13,2009,169.0,13500.0,87,281
US13087,US13,2010,162.0,8900.0,87,281
US13087,US13,2012,206.09999999999988,12300.0,87,281
US13087,US13,2013,199.90000000000032,19500.0,87,281
US13087,US13,2014,183.30000000000123,12200.0,87,281
US13087,US13,2015,181.6999999999988,13200.0,87,281
US13087,US13,2016,192.59999999999945,10600.0,87,281
US13087,US13,2017,192.0,9400.0,87,281
US13087,US13,2018,,,87,281
US13099,US13,2003,149.0,5700.0,92,297
US13099,US13,2007,174.0,12700.0,92,297
US13099,US13,2008,171.0,9300.0,92,297
US13099,US13,2010,151.0,7000.0,92,297
US13099,US13,2012,194.09999999999948,9250.0,92,297
US13099,US13,2013,186.19999999999877,14500.0,92,297
US13099,US13,2014,194.09999999999948,9400.0,92,297
US13099,US13,2017,184.5,7300.0,92,297
US13099,US13,2018,,,92,297
US13131,US13,2003,132.0,14500.0,80,304
US13131,US13,2004,121.0,13400.0,80,304
US13131,US13,2005,138.0,11500.0,80,304
US13131,US13,2006,93.0,10000.0,80,304
US13131,US13,2007,76.0,13000.0,80,304
US13131,US13,2008,101.0,8000.0,80,304
US13131,US13,2009,126.0,7700.0,80,304
US13131,US13,2010,147.0,7100.0,80,304
US13131,US13,2011,110.30000000000013,6400.0,80,304
US13131,US13,2012,150.30000000000086,7200.0,80,304
US13131,US13,2013,159.90000000000097,8800.0,80,304
US13131,US13,2015,134.3000000000006,6700.0,80,304
US13131,US13,2016,147.90000000000094,6200.0,80,304
US13131,US13,2017,149.59999999999906,5500.0,80,304
US13131,US13,2018,,,80,304
US13155,US13,2003,132.0,11500.0,96,308
US13155,US13,2004,132.0,11500.0,96,308
US13155,US13,2005,104.0,7300.0,96,308
US13155,US13,2006,84.0,9400.0,96,308
US13155,US13,2007,153.0,19000.0,96,308
US13155,US13,2008,120.0,11300.0,96,308
US13155,US13,2009,129.0,12700.0,96,308
US13155,US13,2010,166.900000000001,6500.0,96,308
US13155,US13,2012,184.0,7800.0,96,308
US13155,US13,2013,196.9000000000004,13000.0,96,308
US13155,US13,2014,176.5,8650.0,96,308
US13155,US13,2015,174.59999999999897,6300.0,96,308
US13155,US13,2016,187.5,8000.0,96,308
US13155,US13,2018,,,96,308
US13163,US13,2003,148.0,7600.0,59,279
US13163,US13,2004,166.0,7700.0,59,279
US13163,US13,2005,152.0,6000.0,59,279
US13163,US13,2006,145.0,5800.0,59,279
US13163,US13,2007,149.0,11800.0,59,279
US13163,US13,2008,170.0,8200.0,59,279
US13163,US13,2010,187.30000000000126,6050.0,59,279
US13163,US13,2011,214.3000000000015,6500.0,59,279
US13163,US13,2012,215.8999999999999,9450.0,59,279
US13163,US13,2013,178.59999999999897,11800.0,59,279
US13163,US13,2014,199.59999999999968,8300.0,59,279
US13163,US13,2015,204.1999999999986,7900.0,59,279
US13163,US13,2016,202.90000000000023,10000.0,59,279
US13163,US13,2017,204.90000000000015,7900.0,59,279
US13163,US13,2018,,,59,279
US13201,US13,2003,147.0,10000.0,96,301
US13201,US13,2004,151.0,9000.0,96,301
US13201,US13,2007,173.0,15500.0,96,301
US13201,US13,2008,201.0,11300.0,96,301
US13201,US13,2010,176.0,6300.0,96,301
US13201,US13,2011,213.8000000000015,7600.0,96,301
US13201,US13,2012,212.8000000000015,12900.0,96,301
US13201,US13,2013,171.69999999999888,19100.0,96,301
US13201,US13,2014,195.19999999999868,14200.0,96,301
US13201,US13,2015,199.59999999999968,13200.0,96,301
US13201,US13,2016,178.5,14900.0,96,301
US13201,US13,2017,203.0,9800.0,96,301
US13201,US13,2018,,,96,301
US13205,US13,2003,148.0,10500.0,96,301
US13205,US13,2004,176.0,13500.0,96,301
US13205,US13,2005,156.0,9000.0,96,301
US13205,US13,2006,161.0,8000.0,96,301
US13205,US13,2007,166.0,18500.0,96,301
US13205,US13,2008,115.0,11200.0,96,301
US13205,US13,2010,179.0,8800.0,96,301
US13205,US13,2012,197.9000000000004,14200.0,96,301
US13205,US13,2013,195.69999999999868,23000.0,96,301
US13205,US13,2014,189.19999999999874,14900.0,96,301
US13205,US13,2015,184.5,15600.0,96,301
US13205,US13,2016,192.0999999999994,10000.0,96,301
US13205,US13,2017,190.09999999999937,9700.0,96,301
US13205,US13,2018,,,96,301
US13251,US13,2003,112.0,8000.0,95,304
US13251,US13,2004,106.0,8500.0,95,304
US13251,US13,2005,115.0,5800.0,95,304
US13251,US13,2006,108.0,7000.0,95,304
US13251,US13,2007,97.0,12800.0,95,304
US13251,US13,2008,108.0,8500.0,95,304
US13251,US13,2009,157.0,11100.0,95,304
US13251,US13,2012,166.69999999999894,5250.0,95,304
US13251,US13,2013,164.0,11800.0,95,304
US13251,US13,2014,179.1999999999988,8350.0,95,304
US13251,US13,2015,178.5,7200.0,95,304
US13251,US13,2016,163.5,11000.0,95,304
US13251,US13,2017,190.90000000000063,6400.0,95,304
US13251,US13,2018,,,95,304
US13253,US13,2003,148.0,8000.0,83,277
US13253,US13,2004,166.0,7000.0,83,277
US13253,US13,2007,177.0,12000.0,83,277
US13253,US13,2008,212.0,10100.0,83,277
US13253,US13,2009,164.0,13200.0,83,277
US13253,US13,2010,184.0,8700.0,83,277
US13253,US13,2011,229.89999999999952,11600.0,83,277
US13253,US13,2012,212.10000000000005,11800.0,83,277
US13253,US13,2013,194.9000000000005,19500.0,83,277
US13253,US13,2014,195.80000000000132,14100.0,83,277
US13253,US13,2015,192.69999999999868,9900.0,83,277
US13253,US13,2016,205.0,14100.0,83,277
US13253,US13,2017,216.0,10500.0,83,277
US13253,US13,2018,,,83,277
US13261,US13,2003,117.0,7300.0,74,282
US13261,US13,2004,148.0,6500.0,74,282
US13261,US13,2005,150.0,5300.0,74,282
US13261,US13,2006,110.0,7000.0,74,282
US13261,US13,2007,133.0,13500.0,74,282
US13261,US13,2010,145.0,8400.0,74,282
US13261,US13,2011,168.8000000000011,10400.0,74,282
US13261,US13,2012,191.5,9600.0,74,282
US13261,US13,2013,182.80000000000123,9900.0,74,282
US13261,US13,2014,173.90000000000103,9500.0,74,282
US13261,US13,2016,192.0999999999994,11600.0,74,282
US13261,US13,2018,,,74,282
US13273,US13,2003,155.0,8500.0,86,298
US13273,US13,2004,166.0,8900.0,86,298
US13273,US13,2005,155.0,6000.0,86,298
US13273,US13,2007,150.0,13400.0,86,298
US13273,US13,2009,143.0,13700.0,86,298
US13273,US13,2010,146.0,10500.0,86,298
US13273,US13,2012,171.80000000000112,10400.0,86,298
US13273,US13,2013,148.59999999999906,18700.0,86,298
US13273,US13,2014,180.8000000000012,12600.0,86,298
US13273,US13,2015,184.09999999999917,10700.0,86,298
US13273,US13,2016,161.90000000000097,15900.0,86,298
US13273,US13,2017,198.90000000000035,10400.0,86,298
US13273,US13,2018,,,86,298
US13321,US13,2007,136.0,6900.0,78,291
US13321,US13,2008,131.0,6700.0,78,291
US13321,US13,2009,168.0,7200.0,78,291
US13321,US13,2011,164.0,5500.0,78,291
US13321,US13,2012,202.1999999999986,6700.0,78,291
US13321,US13,2013,191.0999999999994,10200.0,78,291
US13321,US13,2014,178.3000000000012,6450.0,78,291
US13321,US13,2016,170.0,6200.0,78,291
US13321,US13,2018,,,78,291
US16027,US16,2003,144.40000000000092,14200.0,103,294
US16027,US16,2004,190.90000000000063,16500.0,103,294
US16027,US16,2005,189.4000000000007,13200.0,103,294
US16027,US16,2006,190.69999999999874,14000.0,103,294
US16027,US16,2007,190.30000000000126,17600.0,103,294
US16027,US16,2008,186.0,15900.0,103,294
US16027,US16,2009,196.59999999999957,14800.0,103,294
US16027,US16,2016,168.3000000000011,13800.0,103,294
US16027,US16,2017,221.10000000000028,9500.0,103,294
US16027,US16,2018,,,103,294
US16073,US16,2003,139.1999999999993,5900.0,96,286
US16073,US16,2004,179.599999999999,10800.0,96,286
US16073,US16,2005,178.90000000000103,7100.0,96,286
US16073,US16,2006,188.30000000000126,8100.0,96,286
US16073,US16,2007,192.30000000000132,13000.0,96,286
US16073,US16,2008,178.0,15700.0,96,286
US16073,US16,2009,198.5,16700.0,96,286
US16073,US16,2016,198.40000000000035,15000.0,96,286
US16073,US16,2017,230.60000000000048,18000.0,96,286
US16073,US16,2018,,,96,286
US17001,US17,2003,171.0,135100.0,116,284
US17001,US17,2004,195.0,134200.0,116,284
US17001,US17,2005,129.0,139700.0,116,284
US17001,US17,2006,129.0,128500.0,116,284
US17001,US17,2007,162.0,149200.0,116,284
US17001,US17,2008,171.0,129900.0,116,284
US17001,US17,2009,172.0,146000.0,116,284
US17001,US17,2010,121.90000000000082,159000.0,116,284
US17001,US17,2011,135.80000000000064,161200.0,116,284
US17001,US17,2012,76.0,161000.0,116,284
US17001,US17,2013,153.30000000000092,152900.0,116,284
US17001,US17,2014,202.40000000000023,159300.0,116,284
US17001,US17,2015,158.09999999999906,155000.0,116,284
US17001,US17,2016,193.09999999999945,162900.0,116,284
US17001,US17,2017,192.19999999999868,150000.0,116,284
US17001,US17,2018,,,116,284
US17003,US17,2003,147.0,12400.0,97,280
US17003,US17,2004,166.0,12700.0,97,280
US17003,US17,2005,147.0,12700.0,97,280
US17003,US17,2006,152.0,9900.0,97,280
US17003,US17,2007,178.0,15800.0,97,280
US17003,US17,2008,144.0,8000.0,97,280
US17003,US17,2009,161.0,8500.0,97,280
US17003,US17,2010,142.80000000000075,11000.0,97,280
US17003,US17,2011,109.1999999999999,6500.0,97,280
US17003,US17,2014,192.80000000000132,10700.0,97,280
US17003,US17,2016,131.5,8500.0,97,280
